geneIDs	logFC	logCPM	FDR	edgeR.pvalue	BPGO	MFGO
198	TRINITY_DN278966_c0_g2	-2.80889180494953	7.94444530304553	0.0469983061797919	0.00801780473761878	defense response [GO:0006952]; ethylene-activated signaling pathway [GO:0009873]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
199	TRINITY_DN312065_c5_g2	-6.3422661464033	1.44127681098881	0.0693211119703338	0.0126099470240058	hyperosmotic response [GO:0006972]; N-glycan processing [GO:0006491]; protein glycosylation [GO:0006486]	acetylglucosaminyltransferase activity [GO:0008375]; alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity [GO:0003827]; metal ion binding [GO:0046872]; protein N-acetylglucosaminyltransferase activity [GO:0016262]; transferase activity, transferring glycosyl groups [GO:0016757]
200	TRINITY_DN314173_c2_g1	-3.91158337989116	6.861367345167	0.027367290209588	0.00405755516855606	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; nucleosome assembly [GO:0006334]; protein polyubiquitination [GO:0000209]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]
201	TRINITY_DN294779_c1_g3	-2.2016339429546	9.25107459883852	0.0507242333470819	0.00888288674446475	protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]	ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin-protein transferase activity [GO:0004842]
202	TRINITY_DN277009_c0_g1	-2.54021869055545	4.60134627891739	0.324931130546603	0.123778288502244	mitotic spindle assembly checkpoint [GO:0007094]; protein dephosphorylation [GO:0006470]; regulation of translation [GO:0006417]	protein phosphatase regulator activity [GO:0019888]
203	TRINITY_DN316237_c1_g2	-3.0510504989759	6.59836673432637	0.0847758774130369	0.0165443069329481	protein phosphorylation [GO:0006468]	ATP binding [GO:0005524]; transmembrane receptor protein serine/threonine kinase activity [GO:0004675]
204	TRINITY_DN299795_c0_g1	-3.49164775885155	12.1769839562746	0.00706229052088188	0.000771261452684354	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]	ubiquitin binding [GO:0043130]
205	TRINITY_DN294779_c1_g2	-2.18663603585208	10.8686011580523	0.0491732496626579	0.00852596634324417		ATP binding [GO:0005524]; ubiquitin conjugating enzyme activity [GO:0061631]
206	TRINITY_DN294101_c0_g1	-2.15044734492844	8.38281594826873	0.0772446097224592	0.0144409379180932	cilium assembly [GO:0060271]; positive regulation of cell motility [GO:2000147]; positive regulation of feeding behavior [GO:2000253]; regulation of cilium beat frequency involved in ciliary motility [GO:0060296]	
207	TRINITY_DN294650_c0_g7	-3.38356988046408	5.63404436807197	0.139559766485511	0.032962258255544	leaf senescence [GO:0010150]; negative regulation of transcription, DNA-templated [GO:0045892]; response to abscisic acid [GO:0009737]; response to salt stress [GO:0009651]; viral process [GO:0016032]; xylem development [GO:0010089]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
208	TRINITY_DN314885_c1_g6	-3.88294380890242	3.94121018011947	0.188341168586269	0.0519642855449983	DNA integration [GO:0015074]; DNA recombination [GO:0006310]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]
209	TRINITY_DN299756_c1_g1	-2.37180237146729	8.2157841557563	0.0844845095816129	0.0164601483934451	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
210	TRINITY_DN299252_c4_g2	-3.3058278332197	2.92170433839113	0.333132553924553	0.129593407084059		metal ion binding [GO:0046872]; RNA-directed DNA polymerase activity [GO:0003964]
211	TRINITY_DN25194_c0_g1	-7.09012252809885	1.59624670569206	0.0439626143905786	0.00731526539940161	DNA methylation on cytosine within a CG sequence [GO:0010424]; embryo development ending in seed dormancy [GO:0009793]; maintenance of DNA methylation [GO:0010216]; regulation of gene expression by genetic imprinting [GO:0006349]	chromatin binding [GO:0003682]; DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA binding [GO:0003677]
212	TRINITY_DN254083_c0_g1	-2.9895013383217	7.73595468380302	0.0447953645245552	0.00748277979295478	late endosome to vacuole transport via multivesicular body sorting pathway [GO:0032511]; negative regulation of protein localization to cell surface [GO:2000009]; protein transport [GO:0015031]	
213	TRINITY_DN298231_c0_g1	-1.41993140331797	10.1154361448881	0.136553675762628	0.0320757745652441	mRNA 5'-splice site recognition [GO:0000395]	RNA binding [GO:0003723]
214	TRINITY_DN293813_c0_g1	-2.55485228538728	8.67326887152513	0.0251958484426975	0.00363894806264484	arginine catabolic process to glutamate [GO:0019544]; arginine catabolic process to proline via ornithine [GO:0010121]; defense response to bacterium, incompatible interaction [GO:0009816]; hyperosmotic salinity response [GO:0042538]; L-proline biosynthetic process [GO:0055129]; mitochondrion localization [GO:0051646]; ornithine catabolic process [GO:0006593]; response to abscisic acid [GO:0009737]; response to auxin [GO:0009733]; response to brassinosteroid [GO:0009741]; response to flooding [GO:0009413]; response to heat [GO:0009408]; response to jasmonic acid [GO:0009753]; response to oxidative stress [GO:0006979]; response to salt stress [GO:0009651]; response to water deprivation [GO:0009414]	ornithine-oxo-acid transaminase activity [GO:0004587]; pyridoxal phosphate binding [GO:0030170]; zinc ion binding [GO:0008270]
215	TRINITY_DN299795_c0_g2	-3.14380078375424	4.99380017160338	0.208014389389877	0.0607121143492259		protein domain specific binding [GO:0019904]
216	TRINITY_DN298165_c0_g2	-3.01552857672569	9.74971857029634	0.000704784475686284	5.32858052699808e-05	asparagine catabolic process via L-aspartate [GO:0033345]	asparaginase activity [GO:0004067]; beta-aspartyl-peptidase activity [GO:0008798]
217	TRINITY_DN310763_c4_g2	-6.4131873951979	1.42847647564826	0.0698895881201768	0.0127359378674571	embryo development ending in seed dormancy [GO:0009793]; lateral root formation [GO:0010311]; leaf development [GO:0048366]; leaf vascular tissue pattern formation [GO:0010305]; meristem growth [GO:0035266]; meristem maintenance [GO:0010073]; post-embryonic plant organ development [GO:0090696]; regulation of auxin polar transport [GO:2000012]; root meristem growth [GO:0010449]	
218	TRINITY_DN310745_c1_g1	-3.24140580766736	13.9546776801059	0.0138939219234776	0.0017597471386117		
219	TRINITY_DN296754_c4_g2	-3.35051980551622	6.00174432665294	0.113474782074965	0.0245281516019876	bone development [GO:0060348]	zinc ion binding [GO:0008270]
220	TRINITY_DN276575_c0_g1	-2.40250870078801	7.65917271436903	0.109938212503593	0.0233729705419593	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]	RNA binding [GO:0003723]
221	TRINITY_DN294126_c0_g1	-4.13201111039685	5.1834703377251	0.10546882436869	0.0218775396590304	GPI anchor biosynthetic process [GO:0006506]	dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase activity [GO:0004584]; mannosyltransferase activity [GO:0000030]
222	TRINITY_DN292979_c1_g3	-1.48258842859863	7.52270572021696	0.301356074449307	0.108657591110624		RNA binding [GO:0003723]
223	TRINITY_DN294655_c2_g1	-5.65530986026414	2.63577097176526	0.148637844721985	0.0365951656472222		D-xylulose reductase activity [GO:0046526]; L-iditol 2-dehydrogenase activity [GO:0003939]; ribitol 2-dehydrogenase activity [GO:0050255]; zinc ion binding [GO:0008270]
224	TRINITY_DN312739_c5_g1	-3.12128714973256	4.11545526900952	0.291176849603588	0.101515103880923	carbohydrate metabolic process [GO:0005975]; defense response [GO:0006952]	glucan endo-1,3-beta-D-glucosidase activity [GO:0042973]
225	TRINITY_DN314170_c2_g1	-7.61812443889094	2.91002242796644	0.0314373986911883	0.00484856432742997	fatty acid beta-oxidation [GO:0006635]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; jasmonic acid biosynthetic process [GO:0009695]; lipid homeostasis [GO:0055088]; long-chain fatty acid metabolic process [GO:0001676]; response to cadmium ion [GO:0046686]; response to fungus [GO:0009620]; response to wounding [GO:0009611]	acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]
226	TRINITY_DN296770_c4_g4	-2.76840733955789	7.30150543643261	0.0816799420921263	0.0156498241229825	auxin-activated signaling pathway [GO:0009734]; auxin efflux [GO:0010315]; auxin homeostasis [GO:0010252]; auxin polar transport [GO:0009926]	auxin efflux transmembrane transporter activity [GO:0010329]
227	TRINITY_DN316937_c1_g1	-2.47665319251551	8.1272484393659	0.0652257501980804	0.0118017512474717		
228	TRINITY_DN294650_c0_g2	-2.44228986550466	13.1754112099889	0.0839500991713845	0.0163173947827175	leaf senescence [GO:0010150]; negative regulation of transcription, DNA-templated [GO:0045892]; response to abscisic acid [GO:0009737]; response to salt stress [GO:0009651]; viral process [GO:0016032]; xylem development [GO:0010089]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
229	TRINITY_DN252261_c0_g1	-4.95898137080378	2.22635437112687	0.180283926073825	0.0489174973387678	ribosomal large subunit biogenesis [GO:0042273]; translation [GO:0006412]	RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]
230	TRINITY_DN292973_c0_g2	-2.15422595257493	10.2958449097169	0.0476398512363874	0.00815803591447022	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; intra-Golgi vesicle-mediated transport [GO:0006891]; protein secretion [GO:0009306]	structural molecule activity [GO:0005198]
231	TRINITY_DN296770_c4_g1	-4.23483998724735	6.08181366027347	0.101027114216456	0.0206950534453095	Kdo2-lipid A biosynthetic process [GO:0036104]; lipid A biosynthetic process [GO:0009245]	transferase activity [GO:0016740]; transferase activity, transferring glycosyl groups [GO:0016757]
232	TRINITY_DN314867_c0_g1	-2.01019792543771	10.0128170157332	0.0558274417741597	0.00990283215961669		ATP binding [GO:0005524]; magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine phosphatase activity [GO:0004722]
233	TRINITY_DN312753_c3_g2	-2.63470380222504	9.70069708114461	0.0188049885221004	0.00249112933572251	cellular response to oxidative stress [GO:0034599]; hydrogen peroxide catabolic process [GO:0042744]; response to cytokinin [GO:0009735]; response to oxidative stress [GO:0006979]; response to reactive oxygen species [GO:0000302]	heme binding [GO:0020037]; L-ascorbate peroxidase activity [GO:0016688]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]
234	TRINITY_DN296788_c3_g1	-4.89567626988039	1.60177153246477	0.161934231032253	0.0417000265372232	cellulose biosynthetic process [GO:0030244]; cell wall organization [GO:0071555]; plant-type cell wall organization or biogenesis [GO:0071669]; protein glycosylation [GO:0006486]	UDP-arabinopyranose mutase activity [GO:0052691]
235	TRINITY_DN299294_c0_g1	-1.91035125417818	9.87513449288972	0.0723429651316141	0.0133124063523954		mRNA binding [GO:0003729]
236	TRINITY_DN10633_c0_g1	-4.59143791490614	1.28502283018297	0.228683639610596	0.0702675737548357	fucose metabolic process [GO:0006004]	transferase activity, transferring glycosyl groups [GO:0016757]
237	TRINITY_DN293495_c0_g1	-1.84441675615617	8.98392228149694	0.112402086252294	0.0240783790582459	carbohydrate transport [GO:0008643]; sucrose metabolic process [GO:0005985]	symporter activity [GO:0015293]
238	TRINITY_DN298600_c0_g1	-1.90608166917881	9.28213076137986	0.101776838732738	0.0209101022287806	cellular phosphate ion homeostasis [GO:0030643]; cellular response to phosphate starvation [GO:0016036]; phosphate ion transmembrane transport [GO:0035435]; phosphate ion transport [GO:0006817]	efflux transmembrane transporter activity [GO:0015562]; inositol hexakisphosphate binding [GO:0000822]; phosphate ion transmembrane transporter activity [GO:0015114]
239	TRINITY_DN316210_c1_g1	-1.43679761285286	9.6250672005502	0.165071603128012	0.0428812823634643	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]	
240	TRINITY_DN311752_c0_g1	-2.3985059331349	10.8408513007627	0.027367290209588	0.00405867082591305	jasmonic acid biosynthetic process [GO:0009695]	ATP binding [GO:0005524]; fatty-acyl-CoA synthase activity [GO:0004321]; ligase activity [GO:0016874]
241	TRINITY_DN223898_c0_g1	-7.73127094344701	1.90606468411314	0.0501036888042437	0.00875802767143646	rRNA processing [GO:0006364]	
242	TRINITY_DN298472_c6_g2	-2.65760952986602	9.71753219235888	0.0219567023924577	0.00303991002194696		channel activity [GO:0015267]
243	TRINITY_DN312705_c0_g1	-2.52998010729907	7.67153141812931	0.119642008265376	0.0262477943819678		ATP binding [GO:0005524]; ATP-dependent 3'-5' RNA helicase activity [GO:0034459]; RNA binding [GO:0003723]
244	TRINITY_DN256323_c0_g1	-2.14252753915878	6.26177450446927	0.317205529631291	0.118728210259873	hyperosmotic salinity response [GO:0042538]; response to abscisic acid [GO:0009737]; response to cold [GO:0009409]; response to water deprivation [GO:0009414]	
245	TRINITY_DN251132_c0_g1	-6.91757419907991	5.53108009654409	0.0379637267835203	0.00614533994137113	cellular response to phosphate starvation [GO:0016036]; phosphate ion transport [GO:0006817]	inositol hexakisphosphate binding [GO:0000822]; phosphate ion transmembrane transporter activity [GO:0015114]
246	TRINITY_DN312713_c0_g1	-1.79011773824504	5.52546581956863	0.439948428023698	0.200459768400071	calcium ion transport [GO:0006816]; calcium-mediated signaling [GO:0019722]; cell-cell signaling [GO:0007267]; cellular response to amino acid stimulus [GO:0071230]; induced systemic resistance, jasmonic acid mediated signaling pathway [GO:0009864]; response to wounding [GO:0009611]	calcium channel activity [GO:0005262]; glutamate receptor activity [GO:0008066]; ionotropic glutamate receptor activity [GO:0004970]
247	TRINITY_DN295225_c0_g1	-6.06470428526456	1.82255563011726	0.108718882055612	0.0229029761228624	drug transmembrane transport [GO:0006855]; response to nematode [GO:0009624]	antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]
248	TRINITY_DN256642_c1_g1	-5.06126867599577	1.28402905598427	0.126286107058018	0.0284956337468174	abscisic acid-activated signaling pathway [GO:0009738]; cell adhesion [GO:0007155]; cell death [GO:0008219]; multicellular organism development [GO:0007275]; pectic galactan metabolic process [GO:0010401]; phloem or xylem histogenesis [GO:0010087]; plant-type cell wall cellulose metabolic process [GO:0052541]; protein glycosylation [GO:0006486]; response to abscisic acid [GO:0009737]; sphingolipid metabolic process [GO:0006665]	metal ion binding [GO:0046872]; transferase activity, transferring glycosyl groups [GO:0016757]; UDP-glucosyltransferase activity [GO:0035251]
249	TRINITY_DN311758_c0_g2	-1.67580754617203	9.46311592285109	0.112477779777421	0.0241309356291462	chromosome segregation [GO:0007059]; chromosome separation [GO:0051304]; meiotic spindle assembly checkpoint [GO:0033316]; mitotic spindle assembly checkpoint [GO:0007094]; peptidyl-serine phosphorylation [GO:0018105]; protein localization to kinetochore [GO:0034501]	ATP binding [GO:0005524]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]
250	TRINITY_DN256575_c0_g1	-1.71785555453601	8.0375418064067	0.205738861870362	0.0598271326925123		metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
251	TRINITY_DN649561_c0_g1	-6.68534630467883	1.46979139630232	0.082649105746281	0.0159690356175367		GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation initiation factor activity [GO:0003743]
252	TRINITY_DN294168_c8_g1	-1.38785998699712	8.97558937629027	0.210103486939724	0.0621316107090683	phosphatidylinositol biosynthetic process [GO:0006661]	
253	TRINITY_DN311475_c2_g4	-6.6482896683628	1.7845519145892	0.0878368611417944	0.0173780482986269	chromatin remodeling [GO:0006338]; chromatin silencing [GO:0006342]; histone lysine methylation [GO:0034968]; regulation of histone H3-K9 dimethylation [GO:1900109]	DNA-binding transcription factor activity [GO:0003700]; histone-lysine N-methyltransferase activity [GO:0018024]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]
254	TRINITY_DN276064_c0_g1	-1.70699993137993	10.1884125652866	0.123743553300022	0.0275449951701174	protein folding [GO:0006457]; response to heat [GO:0009408]	ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]
255	TRINITY_DN312705_c0_g3	-8.10269296959081	1.68906627087006	0.0491732496626579	0.00853183685584727		ATP binding [GO:0005524]; ATP-dependent 3'-5' RNA helicase activity [GO:0034459]; RNA binding [GO:0003723]
256	TRINITY_DN298166_c1_g1	-1.6832944932461	9.57860706741486	0.103972284952669	0.0215234517908593	embryo development ending in seed dormancy [GO:0009793]; lateral root morphogenesis [GO:0010102]; photoperiodism, flowering [GO:0048573]; response to osmotic stress [GO:0006970]; response to oxidative stress [GO:0006979]; response to salt stress [GO:0009651]	NAD+ ADP-ribosyltransferase activity [GO:0003950]
257	TRINITY_DN299654_c1_g9	-4.69071087284904	1.47922178827319	0.14613654180769	0.0353874766270884	embryo development ending in birth or egg hatching [GO:0009792]; Golgi to plasma membrane transport [GO:0006893]; intracellular protein transport [GO:0006886]; mitochondrion organization [GO:0007005]; oocyte development [GO:0048599]; regulation of apoptotic process involved in development [GO:1904748]; regulation of receptor-mediated endocytosis [GO:0048259]; vesicle-mediated transport [GO:0016192]	GTP binding [GO:0005525]
258	TRINITY_DN299780_c0_g1	-1.49886342353677	7.85805318418511	0.268340445973114	0.0900826246740113	nitrogen compound metabolic process [GO:0006807]; positive regulation of catalytic activity [GO:0043085]	nickel cation binding [GO:0016151]
259	TRINITY_DN544012_c0_g1	-5.39170391434487	1.64264784856125	0.147841917896475	0.0361125977155849	ATP-dependent chromatin remodeling [GO:0043044]; nucleosome positioning [GO:0016584]	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-dependent ATPase activity [GO:0008094]; helicase activity [GO:0004386]; nucleosome binding [GO:0031491]
260	TRINITY_DN295073_c1_g1	-1.95159213874378	8.28612795001982	0.147882502389596	0.0362804913822278	cytokinesis by cell plate formation [GO:0000911]; formation by symbiont of syncytium involving giant cell for nutrient acquisition from host [GO:0052096]; microtubule cytoskeleton organization [GO:0000226]; microtubule polymerization [GO:0046785]; nuclear division [GO:0000280]; response to nematode [GO:0009624]	microtubule binding [GO:0008017]
261	TRINITY_DN104274_c0_g1	-7.15911703399694	1.56877895530612	0.0730632481992552	0.0135031269692969	RNA modification [GO:0009451]	
262	TRINITY_DN252333_c0_g1	-4.10398329184335	10.3933854325209	0.0299288839967868	0.00454493553424549	amino acid transmembrane transport [GO:0003333]; aspartate transmembrane transport [GO:0015810]; tryptophan transport [GO:0015827]	acidic amino acid transmembrane transporter activity [GO:0015172]; amino acid transmembrane transporter activity [GO:0015171]; neutral amino acid transmembrane transporter activity [GO:0015175]; symporter activity [GO:0015293]
263	TRINITY_DN274625_c0_g1	-2.7701455644409	3.02994260336358	0.444919379296313	0.204345234208071	basipetal auxin transport [GO:0010540]; cell adhesion [GO:0007155]; cellular response to cold [GO:0070417]; cell wall organization [GO:0071555]; cytokinesis by cell plate formation [GO:0000911]; embryo development ending in seed dormancy [GO:0009793]; embryonic pattern specification [GO:0009880]; endocytosis [GO:0006897]; endosome transport via multivesicular body sorting pathway [GO:0032509]; establishment of planar polarity [GO:0001736]; hydrotropism [GO:0010274]; lateral root formation [GO:0010311]; longitudinal axis specification [GO:0009942]; phloem or xylem histogenesis [GO:0010087]; protein transport [GO:0015031]; regulation of ARF protein signal transduction [GO:0032012]; regulation of vesicle targeting, to, from or within Golgi [GO:0048209]; root hair cell differentiation [GO:0048765]; unidimensional cell growth [GO:0009826]; vesicle-mediated transport [GO:0016192]	ARF guanyl-nucleotide exchange factor activity [GO:0005086]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]
264	TRINITY_DN298847_c1_g3	-1.86239988987801	7.45140061730982	0.210103486939724	0.0621824859569587	translation [GO:0006412]	structural constituent of ribosome [GO:0003735]
265	TRINITY_DN314626_c2_g2	-1.34746776093476	12.7069028910062	0.262977548620947	0.0874326001715524	defense response to bacterium [GO:0042742]; pattern recognition receptor signaling pathway [GO:0002221]; regulation of salicylic acid biosynthetic process [GO:0080142]; response to bacterium [GO:0009617]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
266	TRINITY_DN310768_c2_g2	-2.36078172427893	8.77314978044711	0.0452728534607438	0.00765030770919839	mRNA processing [GO:0006397]; mRNA splicing, via spliceosome [GO:0000398]; regulation of RNA splicing [GO:0043484]	metal ion binding [GO:0046872]; RNA binding [GO:0003723]
267	TRINITY_DN298861_c0_g1	-1.30855181761126	9.58026604049458	0.211759073592199	0.0628330541001543	embryo development ending in seed dormancy [GO:0009793]; protein modification by small protein conjugation [GO:0032446]; protein sumoylation [GO:0016925]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; SUMO activating enzyme activity [GO:0019948]; transferase activity [GO:0016740]
268	TRINITY_DN316223_c5_g1	-4.13158190188343	3.62664012619246	0.202987558603538	0.0581744634834695		peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
269	TRINITY_DN314218_c0_g1	-1.76238509960182	4.78740838011845	0.520748076567735	0.261131184114095	DNA integration [GO:0015074]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]
270	TRINITY_DN340660_c0_g1	-5.63948689869024	1.34848860040384	0.113704486534267	0.0246145415114569	borate transport [GO:0046713]; regulation of intracellular pH [GO:0051453]; root development [GO:0048364]	anion:anion antiporter activity [GO:0015301]; borate efflux transmembrane transporter activity [GO:0080139]; inorganic anion exchanger activity [GO:0005452]
271	TRINITY_DN293690_c9_g2	-1.50529094220646	9.70098566607071	0.180283926073825	0.0489191099730008	protein transport [GO:0015031]; small GTPase mediated signal transduction [GO:0007264]; vesicle-mediated transport [GO:0016192]	GTPase activator activity [GO:0005096]; Rab GDP-dissociation inhibitor activity [GO:0005093]; Rab GTPase binding [GO:0017137]
272	TRINITY_DN293493_c1_g1	-2.04278364400292	3.43086429541158	0.549889949038097	0.283561989875542	cysteine biosynthetic process from serine [GO:0006535]	cysteine synthase activity [GO:0004124]; L-3-cyanoalanine synthase activity [GO:0050017]
273	TRINITY_DN296776_c0_g1	-2.32077708823254	4.58163601111626	0.408711505433742	0.17541300783808		fatty acid binding [GO:0005504]; intramolecular lyase activity [GO:0016872]
274	TRINITY_DN295265_c0_g1	-1.91172203574375	9.79803690023098	0.102684493039426	0.0211672719092582	DNA replication [GO:0006260]; protein folding [GO:0006457]; response to heat [GO:0009408]	ATP binding [GO:0005524]; heat shock protein binding [GO:0031072]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]
275	TRINITY_DN298166_c2_g2	-1.59610327560513	10.8080405875823	0.181533640330364	0.0493865118668836	cell wall organization [GO:0071555]; fucose metabolic process [GO:0006004]	transferase activity, transferring glycosyl groups [GO:0016757]
276	TRINITY_DN311758_c0_g4	-5.07600647809171	1.59642110779724	0.150126553225051	0.0373012340646412	response to salt stress [GO:0009651]; sugar mediated signaling pathway [GO:0010182]	ATP binding [GO:0005524]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; protein serine/threonine kinase activity [GO:0004674]
277	TRINITY_DN293815_c1_g1	-1.31958759695277	10.2422421449059	0.240779886993442	0.076240481180476	circadian rhythm [GO:0007623]; photoperiodism, flowering [GO:0048573]; positive regulation of circadian rhythm [GO:0042753]	protein kinase regulator activity [GO:0019887]; protein serine/threonine kinase activity [GO:0004674]
278	TRINITY_DN293345_c0_g1	-1.21753603378537	10.8000470684136	0.259742614833216	0.0856017664393799	cell wall organization [GO:0071555]; root hair cell development [GO:0080147]	transferase activity, transferring glycosyl groups [GO:0016757]
279	TRINITY_DN314869_c0_g2	-2.23554453399635	10.7968062804394	0.110213686121047	0.0234671467378901		
280	TRINITY_DN278966_c0_g1	-2.87703387851137	9.93820688148512	0.0450603450567481	0.0075420961671599	defense response [GO:0006952]; ethylene-activated signaling pathway [GO:0009873]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
281	TRINITY_DN254006_c0_g1	-2.97987331346616	3.15671947507445	0.357004351299602	0.14422878309384	chaperone cofactor-dependent protein refolding [GO:0051085]; response to heat [GO:0009408]	ATP binding [GO:0005524]; chaperone binding [GO:0051087]; copper ion binding [GO:0005507]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]
282	TRINITY_DN310742_c1_g4	-1.66614157581262	4.24093438843732	0.566647936798718	0.29842847721548	abscisic acid-activated signaling pathway [GO:0009738]; intracellular signal transduction [GO:0035556]; regulation of gene expression [GO:0010468]	ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]
283	TRINITY_DN223890_c0_g1	-3.2760713578712	2.40424206363259	0.338046160466394	0.132805511563513	protein phosphorylation [GO:0006468]	ATP binding [GO:0005524]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]
284	TRINITY_DN298862_c0_g2	-2.08958505405702	4.98202598754594	0.383629315046034	0.161153871793995		antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]
285	TRINITY_DN59464_c0_g1	-3.21088568377076	2.410640852406	0.385753910501037	0.162278381735816		GTPase activity [GO:0003924]; GTP binding [GO:0005525]
286	TRINITY_DN292378_c0_g1	-2.14186600798535	6.44629486740274	0.300898224712017	0.107526150737154	anthocyanin-containing compound biosynthetic process [GO:0009718]; camalexin biosynthetic process [GO:0010120]; hyperosmotic salinity response [GO:0042538]; leaf senescence [GO:0010150]; negative regulation of leaf senescence [GO:1900056]; proline biosynthetic process [GO:0006561]; trehalose biosynthetic process [GO:0005992]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
287	TRINITY_DN310742_c1_g5	-2.00355466462832	3.57729222616654	0.533438589056792	0.270424926084041	cellular phosphate ion homeostasis [GO:0030643]; defense response to bacterium [GO:0042742]; defense response to fungus [GO:0050832]; defense response to virus [GO:0051607]; inositol phosphate biosynthetic process [GO:0032958]; inositol phosphorylation [GO:0052746]; lateral root development [GO:0048527]; myo-inositol hexakisphosphate biosynthetic process [GO:0010264]; phosphate ion homeostasis [GO:0055062]	ATP binding [GO:0005524]; inositol pentakisphosphate 2-kinase activity [GO:0035299]; inositol tetrakisphosphate 2-kinase activity [GO:0032942]; metal ion binding [GO:0046872]
288	TRINITY_DN296218_c0_g2	-2.76057159073276	5.29741212948245	0.219222228752105	0.0659437463548334	regulation of mitochondrial fission [GO:0090140]	
289	TRINITY_DN294787_c0_g3	-7.30067261187285	3.2452155648271	0.044015202329418	0.00733823728658471	endocytosis [GO:0006897]; positive regulation of Notch signaling pathway [GO:0045747]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; protein stabilization [GO:0050821]; regulation of clathrin-dependent endocytosis [GO:2000369]; regulation of protein localization [GO:0032880]	AP-2 adaptor complex binding [GO:0035612]; ATP binding [GO:0005524]; Notch binding [GO:0005112]; protein serine/threonine kinase activity [GO:0004674]
290	TRINITY_DN293698_c3_g4	-1.40508519528112	5.64252061839848	0.573252331675816	0.305055441121186		ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
291	TRINITY_DN670317_c0_g1	-5.6914324521862	1.36336611453914	0.129456036180668	0.0296539656650487		
292	TRINITY_DN484519_c0_g1	-4.27203244777545	1.22532817434118	0.210103486939724	0.0619525735536529	tRNA-guanine transglycosylation [GO:0101030]	metal ion binding [GO:0046872]; queuine tRNA-ribosyltransferase activity [GO:0008479]
