Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.yellow	p.MM.yellow	MM.pink	p.MM.pink	MM.cyan	p.MM.cyan	MM.tan	p.MM.tan	MM.lightcyan	p.MM.lightcyan	MM.lightgreen	p.MM.lightgreen	MM.black	p.MM.black	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.grey60	p.MM.grey60
TRINITY_DN316937_c2_g2	Q93Y06	Probable inactive receptor kinase At5g67200		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	GO:0004672; GO:0005524; GO:0005886; GO:0016021	grey60	-0.0485997270488163	0.863440074823915	0.872395903326992	2.53072001717836	0.849857610906052	0.593193982942366	-0.084316087783116	0.76512561478407	-0.188231681075311	0.50169951366856	0.0519418648434369	0.85413871970534	0.0340544668945504	0.904099850552953	-0.253088096284994	0.362763173536065	-0.0721936582195349	0.798197390134889	0.134362050312633	0.633069184982699	0.0852966521743669	0.762466098082427	0.213644911552199	0.444538449402786	0.226767242148881	0.416365569803592	-0.299486042930036	0.278181005929234	-0.138747024848613	0.62191159246101	0.440444511960298	0.10035836871104
TRINITY_DN3531_c0_g1	O94432	Uncharacterized RNA-binding protein C660.15	mRNA cleavage [GO:0006379]; mRNA polyadenylation [GO:0006378]	cytoplasm [GO:0005737]; mRNA cleavage factor complex [GO:0005849]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]	mRNA 3'-UTR binding [GO:0003730]; RNA binding [GO:0003723]	GO:0003723; GO:0003730; GO:0005634; GO:0005654; GO:0005737; GO:0005849; GO:0006378; GO:0006379; GO:1990904	grey60	0.048470672949598	0.863799581097302	1.51063736416365	1.49942801570333	0.514919226204181	0.257023625374954	-0.0367666474856224	0.896498543670372	-0.431901816955405	0.107911412758049	0.060797132163394	0.829583004100094	0.314135374931349	0.25417953942645	0.0360455572748861	0.89851872154565	-0.482602033271032	0.0684476061965161	0.298115582159465	0.280493317842852	0.118205523186248	0.674801383511138	0.313321976097888	0.255477854409133	0.28710502115838	0.299485212251101	-0.0134698596115233	0.961999726795677	-0.106287467622262	0.706167596573945	0.666105243978339	0.00670417090477936
TRINITY_DN310086_c1_g1	Q9HBH5	Retinol dehydrogenase 14 (EC 1.1.1.300) (Alcohol dehydrogenase PAN2) (Short chain dehydrogenase/reductase family 7C member 4)	osteoblast differentiation [GO:0001649]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nucleus [GO:0005634]	NADP-retinol dehydrogenase activity [GO:0052650]	GO:0001649; GO:0005634; GO:0005765; GO:0005783; GO:0005789; GO:0016020; GO:0052650	grey60	0.0484658168131279	0.863813109331281	-0.363443294294474	5.3698188482215	0.999895446034155	0.87170102043964	-0.0540240372098528	0.848352842812316	-0.377837655554511	0.164976791674176	0.0248592324984132	0.929924870857561	0.33578695416081	0.221105313075134	0.193327966800253	0.489970587245894	-0.507628605452379	0.0533969765874336	0.511064956732734	0.0515380049888862	0.448331460718724	0.0937209214657827	0.351340068676708	0.199107644243549	0.580960131613169	0.0231383885324423	0.349608606552712	0.201484133469417	-0.160417503857206	0.56792216832162	0.952180853440521	4.57887924997691e-08
TRINITY_DN299262_c2_g4	P54774	Cell division cycle protein 48 homolog (Valosin-containing protein homolog) (VCP)	autophagosome maturation [GO:0097352]; ER-associated misfolded protein catabolic process [GO:0071712]; macroautophagy [GO:0016236]; mitotic spindle disassembly [GO:0051228]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent ERAD pathway [GO:0030433]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; VCP-NPL4-UFD1 AAA ATPase complex [GO:0034098]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; polyubiquitin modification-dependent protein binding [GO:0031593]	GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0016236; GO:0016887; GO:0030433; GO:0030970; GO:0031593; GO:0034098; GO:0051228; GO:0071712; GO:0097352	grey60	0.0484205277268231	0.863939277441809	1.33962831200486	2.75112770052951	0.876303038216922	0.630211858831932	-0.0568484902747946	0.84051585892141	-0.255926284318641	0.357221384426069	-0.229668985872709	0.410263717423048	0.107036965553882	0.704181466185546	0.241133583168443	0.386618533316311	-0.634192008489514	0.0111120865890208	0.270908125670663	0.328754268773328	0.73023037546027	0.00199332569590411	0.132604291132008	0.637562670860334	0.500254963961208	0.0575511081772975	0.572285637827632	0.0257892926246015	-0.0171940308918156	0.951503494456427	0.812931436720979	0.000229174854529055
TRINITY_DN311037_c0_g2	O34748	Probable ATP-dependent DNA helicase RecQ (EC 3.6.4.12)	DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]	bacterial nucleoid [GO:0043590]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; replisome [GO:0030894]	ATP binding [GO:0005524]; ATP-dependent 3'-5' DNA helicase activity [GO:0043140]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]	GO:0003677; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0009378; GO:0009432; GO:0030894; GO:0032508; GO:0043140; GO:0043590	grey60	0.0481811293254477	0.864606253501934	0.788985396326794	3.85933401049618	0.949252278910068	0.760962164512389	-0.086951151505576	0.757984313501641	-0.41255802821038	0.126454526989504	-0.136598436315377	0.627369330115525	0.251057488426765	0.366756941493502	0.0787177671385752	0.78035542865196	-0.63274790908112	0.0113546820549637	0.420608008051329	0.118491231780387	0.448001605386399	0.0939921514043849	0.272742195134742	0.32536090341115	0.684276282855695	0.00489680271084132	0.38910736281811	0.151715877202708	-0.152580093213455	0.587219661831836	0.97262515558584	1.28119524799021e-09
TRINITY_DN311984_c0_g1	P31106	Outer membrane protein MIP (EC 5.2.1.8) (Macrophage infectivity potentiator) (Peptidyl-prolyl cis-trans isomerase) (PPIase) (Rotamase)	pathogenesis [GO:0009405]; protein folding [GO:0006457]	cell outer membrane [GO:0009279]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	GO:0003755; GO:0006457; GO:0009279; GO:0009405	grey60	-0.0474798900657182	0.866560428186836	-1.76375067733787	4.75855526943627	0.759107705460748	0.488953873240235	-0.151668494813463	0.589481413472888	-0.24994624415547	0.368952674248495	-0.186935092700417	0.504704247393338	0.20652703790788	0.460209225150475	0.262150961715162	0.345232674203691	-0.457511122097073	0.0863922015073013	0.470726245291252	0.0765690370630786	0.406976802188834	0.132185684793558	0.439561196444113	0.101121685118636	0.634172749203378	0.011115295196421	0.380577838529577	0.161684362606328	-0.172204178093153	0.539415938126781	0.951247916930768	5.17986546080314e-08
TRINITY_DN173777_c0_g1	Q94FN2	Protein MOR1 (Protein GEM1) (Protein GEMINI POLLEN 1) (Protein MICROTUBULE ORGANIZATION 1) (Protein RID5) (Protein ROOT INITIATION DEFECTIVE 5)	cell plate formation involved in plant-type cell wall biogenesis [GO:0009920]; centrosome duplication [GO:0051298]; cytokinesis by cell plate formation [GO:0000911]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; microtubule polymerization [GO:0046785]; spindle organization [GO:0007051]	centrosome [GO:0005813]; cortical microtubule cytoskeleton [GO:0030981]; kinetochore [GO:0000776]; microtubule [GO:0005874]; phragmoplast [GO:0009524]; plasmodesma [GO:0009506]; preprophase band [GO:0009574]; spindle [GO:0005819]; spindle pole [GO:0000922]	microtubule binding [GO:0008017]; microtubule plus-end binding [GO:0051010]	GO:0000776; GO:0000911; GO:0000922; GO:0005813; GO:0005819; GO:0005874; GO:0007051; GO:0008017; GO:0009506; GO:0009524; GO:0009574; GO:0009920; GO:0030951; GO:0030981; GO:0046785; GO:0051010; GO:0051298	grey60	0.0473845296001715	0.866826229091702	1.26759999074508	1.88037751877975	0.829463258333722	0.569076914366129	-0.0710860142395292	0.801236017600385	-0.330434744535201	0.229015040867622	-0.190609310690156	0.496211284676582	0.0816364754404766	0.772405693010995	-0.0439585973289745	0.876384007777105	-0.501551527726114	0.0568041112553118	0.24726905196638	0.374272007700125	0.468184982894867	0.0783927237706446	0.246298970946871	0.376209701608774	0.685410503846208	0.0047983467796876	0.161617461218529	0.564991356879758	-0.182136846172453	0.515895772199378	0.871304058605795	2.33758277929947e-05
TRINITY_DN312040_c1_g1	Q8CI75	DIS3-like exonuclease 2 (EC 3.1.13.-)	cell division [GO:0051301]; miRNA catabolic process [GO:0010587]; mitotic cell cycle [GO:0000278]; mitotic sister chromatid separation [GO:0051306]; negative regulation of cell population proliferation [GO:0008285]; nuclear-transcribed mRNA catabolic process, exonucleolytic [GO:0000291]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyuridylation-dependent mRNA catabolic process [GO:1990074]; stem cell population maintenance [GO:0019827]	cytoplasm [GO:0005737]; exosome (RNase complex) [GO:0000178]; P-body [GO:0000932]	3'-5'-exoribonuclease activity [GO:0000175]; magnesium ion binding [GO:0000287]; poly(U) RNA binding [GO:0008266]; ribonuclease activity [GO:0004540]	GO:0000175; GO:0000178; GO:0000278; GO:0000287; GO:0000291; GO:0000932; GO:0004540; GO:0005737; GO:0008266; GO:0008285; GO:0010587; GO:0019827; GO:0034427; GO:0051301; GO:0051306; GO:1990074	grey60	-0.0471952543232655	0.867353840588037	-0.366313933953229	5.2610964392719	0.999895446034155	0.8869120209513	-0.154180455985064	0.583257601401134	-0.278013043217826	0.315720949058792	-0.153999168876915	0.583705867876768	0.287076217255746	0.299535859800091	0.359506977387866	0.18814153749497	-0.551113108153047	0.0332243341257452	0.456632330966364	0.0870756136251463	0.503163066031165	0.055885546172225	0.439228890433264	0.101409895404812	0.591187097009596	0.0202854792882813	0.39262779841618	0.147724226230156	-0.191812078681888	0.493445733651667	0.943692655608551	1.29732532695801e-07
TRINITY_DN619964_c0_g1	Q9C5Z3	Eukaryotic translation initiation factor 3 subunit E (AtEIF3E-1) (eIF3e) (p48) (Eukaryotic translation initiation factor 3 subunit 6) (AtINT6) (INT-6)	DNA-templated transcription, initiation [GO:0006352]; flower development [GO:0009908]; formation of cytoplasmic translation initiation complex [GO:0001732]; photomorphogenesis [GO:0009640]; response to salt stress [GO:0009651]; translation [GO:0006412]; translational initiation [GO:0006413]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic proteasome complex [GO:0031597]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	mRNA binding [GO:0003729]; translation initiation factor activity [GO:0003743]; translation repressor activity [GO:0030371]	GO:0001732; GO:0003729; GO:0003743; GO:0005634; GO:0005737; GO:0005829; GO:0005852; GO:0005886; GO:0006352; GO:0006412; GO:0006413; GO:0009640; GO:0009651; GO:0009908; GO:0016282; GO:0030371; GO:0031597; GO:0033290; GO:0071540	grey60	0.0470029038896485	0.867890077426387	-0.295447772526854	1.36791434560637	0.859661799043748	0.606068512282216	-0.0405497637354873	0.885909844432035	-0.354484883629938	0.194837487357617	0.0721915223816506	0.798203246860735	0.114494485120457	0.684517768012734	-0.11075051343053	0.694367117254871	-0.387290499052049	0.153803882420892	-0.102111405103318	0.717265875038473	-0.0481657236881111	0.864649177296544	-0.216458018114101	0.438419870507112	0.189101641334723	0.499688133644114	0.209117476594641	0.454474907549196	-0.0700032409731537	0.804208974763327	0.49165240295757	0.0626900172913409
TRINITY_DN298235_c4_g2	Q86CR6	Ubiquitin-like protein atg12 (Autophagy-related protein 12) (APG12-like)	autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; autophagy of mitochondrion [GO:0000422]; C-terminal protein lipidation [GO:0006501]; phagocytosis [GO:0006909]; pinocytosis [GO:0006907]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein transport [GO:0015031]; sorocarp development [GO:0030587]	Atg12-Atg5-Atg16 complex [GO:0034274]; phagophore assembly site membrane [GO:0034045]	Atg8 ligase activity [GO:0019776]	GO:0000045; GO:0000422; GO:0006501; GO:0006907; GO:0006909; GO:0015031; GO:0019776; GO:0030587; GO:0034045; GO:0034274; GO:0043161; GO:0097352	grey60	0.0469678136565395	0.867987908168888	1.29664403928152	1.68861333477243	0.839545137778378	0.580764504033443	-0.0610550310039632	0.828869930343307	-0.335671200782147	0.221274533078794	-0.0709833205030421	0.801517874550973	0.128223165716403	0.648813280150513	0.268298594381657	0.333616971734549	-0.766769460697721	0.000852479308447823	-0.026024230989035	0.926648850565057	0.587831970711402	0.0211899701140445	-0.260581323468099	0.34823428643014	0.0507850770944514	0.857356167591944	0.662228206364102	0.00715020068944615	0.0836767583324242	0.766860937838205	0.640652184149254	0.0100758104373082
TRINITY_DN316902_c2_g1	A2YR10	Actin-related protein 4	chromatin organization [GO:0006325]; multicellular organism development [GO:0007275]	cytoplasm [GO:0005737]; nucleus [GO:0005634]		GO:0005634; GO:0005737; GO:0006325; GO:0007275	grey60	0.0463843118542314	0.869614956973447	0.539008018392789	5.43763678249115	0.986796352145016	0.832957123357471	-0.0706720854774862	0.802372240099745	-0.38448237088562	0.157068677481137	-0.142704450766975	0.611906985450458	0.311020905579854	0.259172623603222	0.210148533930923	0.452202406354712	-0.566416208118927	0.0277094525026252	0.420317082410055	0.118772850971144	0.46388778594416	0.0815467889549583	0.32361623237877	0.239344720851721	0.620547844785632	0.0135725323094832	0.404323851620025	0.134970874920677	-0.0984991688154668	0.726908336061006	0.964111808084096	7.29609907639292e-09
TRINITY_DN256554_c0_g1	P40792	Ras-related protein Rac1	actin cytoskeleton organization [GO:0030036]; actin cytoskeleton reorganization [GO:0031532]; actin filament bundle assembly [GO:0051017]; actin filament organization [GO:0007015]; activation of protein kinase activity [GO:0032147]; adherens junction maintenance [GO:0034334]; axonal fasciculation [GO:0007413]; axon extension [GO:0048675]; axon guidance [GO:0007411]; axon midline choice point recognition [GO:0016199]; border follicle cell migration [GO:0007298]; cell competition in a multicellular organism [GO:0035212]; cell migration [GO:0016477]; cell morphogenesis [GO:0000902]; cell population proliferation [GO:0008283]; cortical actin cytoskeleton organization [GO:0030866]; dendrite development [GO:0016358]; dendrite morphogenesis [GO:0048813]; determination of digestive tract left/right asymmetry [GO:0071907]; dorsal appendage formation [GO:0046843]; dorsal closure [GO:0007391]; dorsal closure, amnioserosa morphology change [GO:0046664]; dorsal closure, elongation of leading edge cells [GO:0007394]; dorsal closure, spreading of leading edge cells [GO:0007395]; embryonic anterior midgut (ectodermal) morphogenesis [GO:0048615]; encapsulation of foreign target [GO:0035010]; germ-band shortening [GO:0007390]; glial cell migration [GO:0008347]; head involution [GO:0008258]; hemocyte development [GO:0007516]; hemocyte migration [GO:0035099]; imaginal disc-derived wing hair site selection [GO:0035320]; immune response-regulating cell surface receptor signaling pathway involved in phagocytosis [GO:0002433]; JNK cascade [GO:0007254]; lamellipodium assembly [GO:0030032]; melanotic encapsulation of foreign target [GO:0035011]; memory [GO:0007613]; mesodermal cell migration [GO:0008078]; motor neuron axon guidance [GO:0008045]; muscle attachment [GO:0016203]; muscle fiber development [GO:0048747]; myoblast fusion [GO:0007520]; myoblast proliferation [GO:0051450]; negative regulation of lamellipodium assembly [GO:0010593]; nephrocyte filtration [GO:0097206]; neuron projection development [GO:0031175]; neuron projection morphogenesis [GO:0048812]; open tracheal system development [GO:0007424]; ovarian follicle cell development [GO:0030707]; peripheral nervous system development [GO:0007422]; positive regulation of axon extension [GO:0045773]; positive regulation of axon guidance [GO:1902669]; positive regulation of border follicle cell migration [GO:1903688]; positive regulation of cell-matrix adhesion [GO:0001954]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of JNK cascade [GO:0046330]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; positive regulation of wound healing [GO:0090303]; regulation of axonogenesis [GO:0050770]; regulation of dendrite morphogenesis [GO:0048814]; regulation of locomotor rhythm [GO:1904059]; regulation of synapse assembly [GO:0051963]; regulation of synapse organization [GO:0050807]; response to wounding [GO:0009611]; rhabdomere development [GO:0042052]; Rho protein signal transduction [GO:0007266]; salivary gland morphogenesis [GO:0007435]; sensory perception of touch [GO:0050975]; tracheal outgrowth, open tracheal system [GO:0007426]; vascular endothelial growth factor receptor signaling pathway [GO:0048010]; ventral cord development [GO:0007419]	cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; plasma membrane [GO:0005886]; rhabdomere [GO:0016028]; ruffle [GO:0001726]	GTPase activating protein binding [GO:0032794]; GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase binding [GO:0019901]	GO:0000902; GO:0001726; GO:0001954; GO:0002433; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0005886; GO:0007015; GO:0007254; GO:0007266; GO:0007298; GO:0007390; GO:0007391; GO:0007394; GO:0007395; GO:0007411; GO:0007413; GO:0007419; GO:0007422; GO:0007424; GO:0007426; GO:0007435; GO:0007516; GO:0007520; GO:0007613; GO:0008045; GO:0008078; GO:0008258; GO:0008283; GO:0008347; GO:0009611; GO:0010593; GO:0016028; GO:0016199; GO:0016203; GO:0016358; GO:0016477; GO:0019897; GO:0019901; GO:0030032; GO:0030036; GO:0030707; GO:0030866; GO:0031175; GO:0031410; GO:0031532; GO:0032147; GO:0032794; GO:0034334; GO:0035010; GO:0035011; GO:0035099; GO:0035212; GO:0035320; GO:0042052; GO:0042995; GO:0045773; GO:0046330; GO:0046664; GO:0046843; GO:0048010; GO:0048615; GO:0048675; GO:0048747; GO:0048812; GO:0048813; GO:0048814; GO:0050770; GO:0050807; GO:0050975; GO:0051017; GO:0051450; GO:0051491; GO:0051963; GO:0071902; GO:0071907; GO:0090303; GO:0097206; GO:1902669; GO:1903688; GO:1904059	grey60	0.0460669505939097	0.870500098074218	0.132794390743072	2.75952890980677	0.999895446034155	0.958426547278025	-0.0456270856385926	0.871727145598081	-0.298606121087235	0.279664341174324	0.0329316764141435	0.90724894400635	0.354823626068207	0.194381079873637	0.380845146090749	0.16136553410733	-0.482665481481257	0.0684059611525002	0.614755403444965	0.0147363159496924	0.447950336128466	0.0940343581132027	0.329350068143959	0.230639295313176	0.539413936568181	0.0379670265739082	0.485181238256475	0.0667694052889182	-0.286488837721979	0.300569777824351	0.882269233264929	1.34682444032728e-05
TRINITY_DN311039_c3_g1	O62305	Calcium/calmodulin-dependent protein kinase type II (CaM kinase II) (EC 2.7.11.17) (Uncoordinated protein 43)	MAPK cascade [GO:0000165]; medium-term memory [GO:0072375]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of gene expression [GO:0010628]; protein phosphorylation [GO:0006468]	axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; neuron projection [GO:0043005]; perikaryon [GO:0043204]	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; calmodulin-dependent protein kinase activity [GO:0004683]; identical protein binding [GO:0042802]; ion channel binding [GO:0044325]; metal ion binding [GO:0046872]	GO:0000165; GO:0004683; GO:0005516; GO:0005524; GO:0005737; GO:0006468; GO:0010628; GO:0018105; GO:0018107; GO:0042802; GO:0043005; GO:0043204; GO:0044325; GO:0046872; GO:0072375; GO:1904115	grey60	0.0457685128351048	0.871332590476724	-0.0743594421145162	4.59531127784548	0.999895446034155	0.978303211241309	-0.0664136790662335	0.814082411511329	-0.377795135372022	0.165028227738431	0.0089373460048955	0.974781858586104	0.275880984296263	0.31960025078965	0.21804671123045	0.434983333913422	-0.592625459548793	0.019906893195848	0.451257017453891	0.091339410252795	0.497730110872464	0.0590262973823293	0.271982993203149	0.326763128951812	0.594516602775156	0.0194173903144045	0.46159664744895	0.0832648919213491	-0.238423964006984	0.392139799550468	0.97109329963148	1.81851299139659e-09
TRINITY_DN314103_c0_g2	P18616	DNA-directed RNA polymerase II subunit 1 (DNA-directed RNA polymerase II subunit RPB1) (DNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit)	transcription by RNA polymerase II [GO:0006366]	chloroplast [GO:0009507]; plasmodesma [GO:0009506]; RNA polymerase II, core complex [GO:0005665]; vacuole [GO:0005773]	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]	GO:0003677; GO:0003899; GO:0005665; GO:0005773; GO:0006366; GO:0009506; GO:0009507; GO:0046872	grey60	0.0453892512639014	0.872390721747373	0.702936073600198	4.93883378835587	0.969761735118576	0.800875927290171	-0.0740502339614427	0.793110242608014	-0.361203425624408	0.185913817996629	-0.110676673727322	0.6945618318992	0.283351346819146	0.306127783222718	0.259322403949943	0.350652209744063	-0.633429444936412	0.0112396821624381	0.461644647456772	0.0832286353887709	0.561166312267838	0.0295168212433975	0.293982118467906	0.287536730564599	0.623316202916401	0.0130421170818263	0.476214671907632	0.0727343379049512	-0.157115155078781	0.57602073495388	0.96755184539755	3.82164334298254e-09
TRINITY_DN226913_c0_g1	Q23892	Lysosomal beta glucosidase (EC 3.2.1.21)	glucan catabolic process [GO:0009251]	lysosome [GO:0005764]	beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]	GO:0005764; GO:0008422; GO:0009251; GO:0102483	grey60	-0.0453200138816561	0.87258391421296	0.106331377075998	1.6863467000911	0.999895446034155	0.938657657554192	-0.166080788427816	0.554146568179503	-0.33950999709503	0.215706048594132	-0.135616624621329	0.62986928018861	0.17663590078138	0.528863761300001	0.153466091253297	0.585024819146441	-0.579375761077936	0.0236063511590178	0.253727540622425	0.361510499962061	0.384289323355936	0.157294800074863	0.314730984095425	0.253231415422254	0.569428252100074	0.0267110317792823	0.245889838284055	0.377028554253447	-0.184891445526959	0.509457088105559	0.944498373524689	1.1836304043353e-07
TRINITY_DN251960_c0_g1	Q9XZU1	Exportin-2 (Exp2) (Cellular apoptosis susceptibility protein homolog) (Chromosome segregation protein 1) (Importin-alpha re-exporter)	protein export from nucleus [GO:0006611]; protein import into nucleus [GO:0006606]	cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nucleoplasm [GO:0005654]	nuclear export signal receptor activity [GO:0005049]; Ran GTPase binding [GO:0008536]	GO:0005049; GO:0005635; GO:0005654; GO:0005829; GO:0006606; GO:0006611; GO:0008536	grey60	0.0452235252676881	0.872853156695978	0.613819670080973	1.97466881686139	0.955661739901445	0.773582149192837	-0.0477225276496724	0.865884177520197	-0.317037591011617	0.249580080657511	-0.0261324621338497	0.926344555195234	0.177904655194606	0.525859906415983	0.0474710625168263	0.866585032905029	-0.441802905448246	0.0991923985191867	0.585162178628117	0.021931454183332	0.446979867219947	0.094835801782918	0.291751829148729	0.291380270791233	0.577929168804312	0.0240398769055765	0.250431384641625	0.367993191921649	-0.240008721974474	0.388905527920866	0.910160934317528	2.48975491228198e-06
TRINITY_DN295226_c0_g1	Q9CQ79	Thioredoxin domain-containing protein 9 (ATP-binding protein associated with cell differentiation)	cell redox homeostasis [GO:0045454]	centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; midbody [GO:0030496]; nucleus [GO:0005634]		GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0030496; GO:0045454	grey60	0.0446248614718079	0.874523960600815	0.517791649781509	1.35038969112876	0.949252278910068	0.761242053717218	-0.0787495627499957	0.780268716060395	-0.388559789114268	0.152343160964881	-0.158542892264264	0.572513523808879	0.246286434100153	0.376234778960032	-0.0115663120731882	0.967367037969787	-0.468803175043617	0.0779462628802387	0.361028603625381	0.186142592955639	0.268466663074936	0.333302563769926	0.396161014243347	0.143789581667804	0.810345771191137	0.000248901505767937	0.228849063966514	0.411983112636318	-0.174443707224948	0.534071929114683	0.920285155588146	1.17349401905889e-06
TRINITY_DN312004_c1_g3	O23247	Arginine--tRNA ligase, chloroplastic/mitochondrial (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS) (Protein EMBRYO DEFECTIVE 1027)	arginyl-tRNA aminoacylation [GO:0006420]; embryo development ending in seed dormancy [GO:0009793]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; mitochondrion [GO:0005739]	arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]	GO:0004814; GO:0005524; GO:0005739; GO:0006420; GO:0009507; GO:0009570; GO:0009793	grey60	-0.0439513227081898	0.876404320076528	-0.455837030383283	5.97585965193301	0.989329568975781	0.837813505746534	-0.155625532018263	0.57968943702436	-0.302371768889694	0.273349472451196	-0.17731608404172	0.527252431027779	0.321056347213164	0.243296088588704	0.373690575900928	0.17004345775474	-0.566361307534598	0.0277279088421193	0.378347924081919	0.164360353960844	0.482514301514006	0.0685052201874026	0.495069314112315	0.060610527101346	0.635600580638813	0.0108793653436891	0.381793335414527	0.160237955148978	-0.14931869511001	0.59532766909009	0.94953355009071	6.45759204336931e-08
TRINITY_DN296211_c0_g1	A8XGH1	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RNA polymerases I, II, and III subunit ABC1) (RPB5 homolog)	transcription by RNA polymerase I [GO:0006360]; transcription by RNA polymerase II [GO:0006366]; transcription by RNA polymerase III [GO:0006383]	RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]	DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]	GO:0003677; GO:0003899; GO:0005665; GO:0005666; GO:0005736; GO:0006360; GO:0006366; GO:0006383	grey60	0.0437002102058386	0.877105523770198	0.726426759526167	3.51753725567585	0.959411791993471	0.779928939791785	-0.0850821937537592	0.763047549195587	-0.411783617195879	0.127239402526567	-0.11398279801481	0.685861135174919	0.234206149736939	0.400817255620137	0.0477351259499481	0.865849067387204	-0.63266361900989	0.0113689682227401	0.42875983295659	0.11078616414125	0.482810821446413	0.0683106343195124	0.225666402289237	0.41869268649025	0.618182357558801	0.0140388593629539	0.374329704213131	0.169256011360182	-0.110344321407438	0.695438461272306	0.974402452265607	8.3172178821318e-10
